0,60,-28,-144,-104,40,-48,-80,64,-16,20,184,-48,-48,68,44,-68,-60,28,32,-52,-32,-32,-32,-32,-32,-32,-32,-32

0,-20,8,-24,-12,172,-76,100,24,-68,56,92,108,24,-16,-112,-92,-64,-28,-80,-80,24,24,-8,-48

0,48,68,-48,76,-60,280,44,116,40,248,212,-108,76,48,-24,-48,-12,108,-52,-56,36,-28,-64

0,56,28,124,-60,-48,-20,104,-48,-420,-196,104,1648,24,-224,-48,156,-124,-84,-236,-48,60,-116,68,-104

0,-68,-120,-16,-56,-40,-252,-92,-388,-112,312,0,-76,32,-160,244,-112,-32,116,-60,-140,20,-220

0,76,-100,-16,-12,-72,56,-144,-96,0,-4,-68,-60,-44,-212,104,76,-204,40,-64,-12,-60,-32,16,0,-96

1,-120,-224,-208,-120,40,164,-284,-48,636,152,-1164,1452,-152,-656,-588,-184,128,308,432,-788,-276,200,-48,-168

1,384,-776,-324,-448,-552,-340,-1592,-836,-940,-32,-688,-196,-44,-132,200,-304,-28,-64,-316,372,-52,-228,472

1,64,64,-80,-20,4,-160,-380,-12,136,-68,-144,-512,-112,368,632,128,-640,-224,1556,-1352,1664,440,-552,-1412,-352

1,-20,12,-56,0,60,-116,-100,1488,1368,20,-496,864,28,648,-600,-448,-300,-528,-116,-428,160,132,6536,1272

1,160,164,76,236,92,40,308,108,16,48,20,40,72,28,92,-284,600,-556,-844,344,-460

1,-8,116,196,108,-56,64,16,80,24,152,-184,112,-112,-4064,1556,-388,-1044,-1168,324,416,-596,-552,36,412,-240,-116,604

1,132,228,8,72,72,-12,28,68,152,44,92,136,32,-196,-468,432,1256,272,-92,-188,-248,-804,-736,-136,-264

2,-172,-672,-276,-424,-268,-120,-244,-8,672,-324,-508,-84,-76,-928,-252,-340,52,216,-108,-1224,-2984,-2740,-2972,8580
2,-140,-128,-188,32,-188,-24,-400,284,-24,704,0,1144,-404,-1420,-312,180,-108,-12,-412,-32,-208
2,-356,668,-296,-376,-20,-12,-452,232,72,-756,464,-208,664,1260,784,-976,-2212,-868,-3304,800,-2632,-1868,-832,-2636
2,-252,-324,-140,-356,-168,-380,-152,-200,-156,-288,-1024,-1660,164,692,180,-956,-428,-848,-1492,-336,-136,-532
